contact_id,email,phone_number,notification_channel,account_creation_date
2770b7ee2efb,tuckercassandra@example.com,+255779075468,sms,2025-01-31T18:27:45.819112
6adcbc89eae5,hudsonmichael@example.net,+250723817918,sms,2024-07-14T16:52:20.801548
d19793caeccd,richard44@example.com,+254721410414,e-Mail,2024-09-19T00:26:02.017737
35c576fa50af,hwolf@example.net,+256798376243,Email,2025-04-18T10:28:46.769982
dc95fcea2fa1,xmason@example.net,+255788701083, Push ,2024-08-13T00:36:31.514082
496f154701fe,julia12@example.net,+250738941493, SMS ,2024-09-02T03:15:00.541755
f75c432cbf43,devin09@example.org,+254788103602,Email,2024-08-22T07:50:34.239995
d814c38ab165,alvarezanthony@example.org,+256714671317, SMS ,2024-07-18T09:46:07.720268
1605f85e050a,john01@example.org,+255780747983,In-app ,2024-07-30T15:44:23.594574
7e84583c67f0,christina01@example.net,+250762279678,Push Notification,2024-06-22T02:18:55.209247
34ddc1913341,ronald00@example.org,+254794448005, SMS ,2024-09-15T09:54:26.887827
e223186fad49,ramirezkimberly@example.com,+256786794229,e-Mail,2025-01-02T11:05:54.063158
5c99747f0076,katherinecarlson@example.com,+255733873494,In-app ,2025-01-17T02:22:01.245317
90a35e0a11b1,michelle12@example.org,+250740986606,e-Mail,2025-01-10T17:53:02.188247
9c59e5358de8,gloria45@example.net,+254700250380, Push ,2024-10-01T05:34:06.568106
891b7ee97ffb,watsoncurtis@example.org,+256783386604,Push Notification,2024-06-26T22:05:30.118777
3ae8f87f9329,mahoneyjacob@example.net,+255771800670,sms,2024-12-12T14:11:06.735011
ef2fc34349ad,kara84@example.org,+250766419568,e-Mail,2024-06-15T13:25:37.822556
cabb8f965a20,lindseyramirez@example.org,+254751590622, SMS ,2024-12-31T08:28:49.784331
e6fdee6b1006,pnelson@example.net,+256711362888,sms,2024-07-17T23:26:58.363813
9c715293eef3,williamhurst@example.org,+255733473163,sms,2024-08-25T11:57:20.092788
6721fc99ef50,michael60@example.net,+250754538665,Push Notification,2024-12-19T20:06:57.443335
f0bd750e95fa,brockjohn@example.net,+254726240466,Push Notification,2024-06-11T21:48:35.916378
9df7e7f3a178,laraveronica@example.org,+256746026625,Email,2024-11-23T06:00:03.431513
b07d2f174cd6,mark61@example.net,+255736970273,Email,2024-12-03T23:12:15.516625
3e541cee24e0,morrisgloria@example.com,+250737875659,Push Notification,2024-09-30T00:37:51.013528
81f6587f2c10,jgreen@example.com,+254706122931,e-Mail,2024-07-01T10:05:59.723768
c009cb59e75d,abutler@example.net,+256789414328, In App ,2024-09-13T04:51:50.377094
ce4f2e3fb769,gonzalesjohn@example.net,+255751322645,In-app ,2024-07-24T04:41:51.157885
f79a798c6bd3,padillalawrence@example.org,+250778775945,sms,2024-10-04T05:18:27.297844
bab87540112f,jeffreypeterson@example.net,+254701968645,In-app ,2024-10-01T08:51:34.713156
158af6875cb9,jbarton@example.org,+256730843683, Push ,2025-02-03T03:16:59.263632
03b5e847e476,smiller@example.net,+255730788349,In-app ,2024-07-26T11:38:49.675685
a03e61e5a230,douglas03@example.org,+250789758474,sms,2025-01-23T04:19:25.981643
13dc84e1c3a3,michael70@example.com,+254722753003,Email,2024-11-01T21:02:31.609375
99979995858d,georgewilliams@example.net,+256724266954,e-Mail,2024-05-29T21:28:18.245339
aa7d2ac24f7c,brucechelsea@example.org,+255779803157,Email,2024-10-28T23:02:11.580899
7c1f21552ab8,jill10@example.com,+250701265350, In App ,2024-07-09T06:23:10.562533
351c90bf2302,christine30@example.com,+254736095082,Push Notification,2024-09-30T19:21:16.057487
8e30d79d86c5,cervantesdavid@example.com,+256783106718,sms,2024-12-03T01:07:35.900144
fdb22e116ce0,gsimmons@example.com,+255782091121,Push Notification,2024-07-13T10:09:57.769677
ae4e705e9fd7,flambert@example.org,+250715807160,In-app ,2024-10-10T11:51:03.573257
8c6f868e73a0,olsenroberta@example.com,+254703145570,Email,2024-12-23T15:49:00.954712
f7fa954bc794,danielmacias@example.net,+256787014732, In App ,2024-08-31T08:48:16.422018
85cda2ad98df,keith98@example.net,+255735609765,sms,2024-11-10T22:08:44.501735
a5f9219627f7,moranandrea@example.org,+250729569651, SMS ,2024-12-31T22:45:20.074501
80f6dc17e9b8,ian42@example.net,+254777327048,In-app ,2024-09-11T04:33:30.542568
f0718dcff2ec,martinmisty@example.com,+256707818936,sms,2024-11-26T13:57:02.350777
2ffafbcd2515,imckay@example.com,+255781485854,sms,2024-07-29T00:53:22.118593
1a0dc7a706a4,wjones@example.net,+250718109768, SMS ,2024-07-15T15:21:00.678025
c85ed05e4903,jason19@example.org,+254794529170, In App ,2024-06-30T02:15:35.087064
a8e7ceb6ceca,beltrankimberly@example.net,+256732708189, Push ,2024-11-13T04:35:05.182550
b100c7d2a5b9,usmith@example.com,+255713054776,Email,2025-02-28T21:53:46.291677
61a3c1ae7925,julielewis@example.com,+250723783387,e-Mail,2024-11-20T02:20:48.835467
f682b79a6979,kallen@example.org,+254712422495, SMS ,2025-01-13T15:33:09.527739
05b7a0f8662c,christopher56@example.net,+256700775621,In-app ,2024-10-26T15:17:36.485942
f2aa66c18381,charles20@example.org,+255745478129,In-app ,2024-07-29T20:52:28.279585
57bc7ad73107,benjamin52@example.com,+250724652950,In-app ,2024-11-21T12:09:47.701593
0013478fc977,camposdestiny@example.org,+254772887643,Push Notification,2024-07-22T15:41:02.960564
f391ca8f3531,jonathanstevens@example.com,+256732148256,Push Notification,2025-04-06T02:49:30.792785
1678a7cd33bd,kathy00@example.org,+255726768142,Email,2024-05-27T14:40:38.187240
cc06b2a28114,joneskelly@example.com,+250713475719,e-Mail,2024-09-24T05:32:48.186241
88abcaaa8b3b,juanhill@example.com,+254762103961, SMS ,2024-09-29T20:20:09.883184
229881001c7b,oscar03@example.net,+256710716833,In-app ,2024-07-16T06:03:48.505570
27e688a1a5ef,catherine92@example.com,+255768995431,In-app ,2024-08-04T23:02:39.308614
60338efd48d7,lisa19@example.org,+250790255088, SMS ,2024-08-27T19:57:10.660460
65fd7a31c5cb,sanderslindsay@example.com,+254755903462,Email,2024-07-15T03:41:47.335670
9f766252c219,john55@example.com,+256744025500,In-app ,2024-09-13T10:21:11.037006
3e75e008b658,michelewatts@example.net,+255742214100,e-Mail,2024-12-06T12:25:48.311346
398a72d3b2a7,dayjohn@example.net,+250727431385, Push ,2024-09-15T16:36:06.147652
9dcfd55d5e56,burnettsamantha@example.net,+254720470297,sms,2025-03-12T00:47:13.290712
81fd0e0e7d61,timothy79@example.org,+256742346004, In App ,2024-11-09T09:04:45.855417
d7b9a824fca5,alexis89@example.org,+255784275820, Push ,2024-12-30T16:47:53.729192
e420056d8d9e,iphelps@example.org,+250715130984,e-Mail,2024-11-21T16:35:12.402121
b2da879ec572,ypowell@example.org,+254713738861,sms,2025-04-05T22:33:54.266183
611ddc88441c,goodwinkevin@example.org,+256799889872,Push Notification,2024-12-11T11:36:38.872787
64435394f74e,susanblack@example.net,+255763998297,Email,2024-12-18T13:23:09.419066
efc7d15a2f5f,josephanderson@example.org,+250743790144,e-Mail,2024-11-25T14:18:49.767664
ccfd2ece5a0c,james41@example.net,+254730685092,Email,2024-06-04T16:08:22.714570
6a86e3a8ced3,katelyndickson@example.com,+256749461024,sms,2024-07-04T07:11:22.471604
5233809e5bde,keith66@example.net,+255799879052,In-app ,2025-03-13T01:16:03.665039
6e03bd97ff8c,christopher86@example.org,+250793744656,sms,2024-10-02T19:44:17.532497
acac3ebeeed6,xsutton@example.com,+254736225101,sms,2024-08-18T05:42:13.087512
81385e6b7af4,martinchristian@example.com,+256730579335,In-app ,2024-07-07T00:10:22.302421
3900e72d706c,yjones@example.com,+255743009097,e-Mail,2025-04-09T16:17:03.761801
ca9e6d9fa5ff,betty16@example.org,+250793585598,sms,2024-12-25T09:35:30.278262
8ca652a24b44,alvin30@example.com,+254759978336, In App ,2024-07-13T22:51:52.517308
21ff4813821b,shelby49@example.org,+256781513780,Push Notification,2025-01-17T11:56:46.114309
4d4bb47b3fba,aimee08@example.org,+255742353663,Email,2024-08-16T00:50:02.329410
22b08b46bc59,cabrerachristopher@example.net,+250737511355, Push ,2025-04-16T19:56:27.522810
b8fcfa51e650,julie71@example.net,+254726783088,e-Mail,2024-10-28T19:23:34.187272
cd5037ee64ba,yguzman@example.org,+256724905129,Email,2024-10-19T17:54:47.037428
9a24e19907e9,danielbright@example.org,+255779884469,e-Mail,2024-11-25T08:53:29.837336
df4e07a834e8,leejacobs@example.net,+250721160509,e-Mail,2024-05-02T15:09:21.229071
fd3eeaf292a9,colleen57@example.net,+254731969279, Push ,2024-06-30T12:53:30.106230
11397831b7cc,utran@example.com,+256723603733, SMS ,2025-01-09T15:41:08.056676
b4b6f534e8d9,ashleynunez@example.net,+255760765157,e-Mail,2025-04-11T17:50:58.767459
ab21b35441c3,franklinlucas@example.org,+250761673836,Push Notification,2024-06-21T19:48:22.849731
55be3cf0a3bb,stanley87@example.com,+254741314054,Push Notification,2025-03-20T01:46:43.611933
3c0aedaa7298,erin97@example.com,+256727216879, Push ,2024-09-15T14:12:54.365097
a91e69cc32f3,barry15@example.org,+255773602800, Push ,2024-11-15T13:22:22.509767
3c5547d7c054,flemingchristopher@example.com,+250700621034,Push Notification,2024-05-21T12:49:00.659087
d2220c525cb5,samantha50@example.net,+254747036809, Push ,2025-01-14T03:24:15.760949
86a8985601e4,millerkelly@example.com,+256789157459, Push ,2024-08-30T17:28:44.262976
b9060b3ff24d,urussell@example.com,+255715640684, SMS ,2025-02-10T00:00:04.013816
71b2347cf8e5,melissa95@example.net,+250787818623, Push ,2025-03-04T00:56:24.444781
c23e4b22fdd6,elizabethrobinson@example.net,+254710805446,Push Notification,2024-09-05T04:34:40.309265
eee3122f1cdd,ajohnson@example.com,+256756734948, Push ,2024-11-22T01:41:48.217498
43318f2fd96b,anthonyedwards@example.net,+255797325051,sms,2025-04-02T23:39:10.267522
5bf8c7d98b3b,shelly40@example.net,+250795460509,Email,2024-07-31T10:40:14.311954
9b2718425a12,michael38@example.com,+254714490100,sms,2024-09-09T13:57:41.824187
01768f6e3cbf,adrianaayers@example.com,+256703260573, In App ,2025-02-25T11:53:19.438463
04cbc7f908dd,julie34@example.com,+255724972137,Email,2024-11-03T17:06:25.543756
ffd91c331e74,thompsondebra@example.com,+250737609397, Push ,2024-12-17T11:41:50.868921
c6c9f28b6a37,emilygilbert@example.com,+254726607640, SMS ,2024-06-29T06:12:39.188816
685b94a7fa17,cohenmichael@example.net,+256754724687,Email,2024-10-16T16:06:39.775291
53abc3dbaa46,meganalvarez@example.com,+255786424725, Push ,2024-11-21T16:15:23.084137
42cd13d833eb,rosariocourtney@example.org,+250742962221,e-Mail,2025-01-03T23:39:31.803780
23a58c98eb24,jrodriguez@example.com,+254772430462,Push Notification,2024-11-13T00:55:32.386909
263d0e7ce930,nwise@example.net,+256770505708,Push Notification,2024-10-20T03:12:38.329358
8563413df316,mcfarlandjeanne@example.net,+255768104699,In-app ,2024-11-27T11:38:34.623523
f11d1ed8457a,matthewcarpenter@example.com,788413799, In App ,2024-07-26T00:47:19.653999
4979b170d336,jwilliams@example.com,+254751166525,Email,2025-04-07T03:26:53.554917
20e7cc6cf790,brianmcmahon@example.com,+256751436695, SMS ,2024-10-15T08:09:27.576430
a7d4f9c628b1,lwhite@example.com,+255739519372,Push Notification,2025-04-24T15:41:22.303848
0c37516ae4fc,jameskelly@example.com,+250717926043,Push Notification,2024-07-29T22:01:18.953183
12cc8235d2af,lchapman@example.org,+254714288971,e-Mail,2025-04-01T09:26:54.780013
da065e4301d6,cindy89@example.com,+256765350964,sms,2024-07-05T19:34:57.676129
6bc5078d226c,qramos@example.org,+255734192552, SMS ,2024-08-31T14:47:28.778382
2334bd62489d,mooremarc@example.net,+250776763571,Email,2024-07-07T05:29:47.519922
5e3c5fe35ea4,tanyamarquez@example.org,+254700645309,sms,2024-11-05T11:25:07.960335
f3e2badd99b8,teresayoung@example.com,+256703380881,Push Notification,2024-10-10T02:39:29.908931
b8d43c0d675e,moorenicholas@example.org,+255718689790,e-Mail,2025-02-04T05:38:02.254323
a45eff344f44,stewartashley@example.com,+250790765795,Push Notification,2024-05-30T15:59:41.482791
92ebd4c8eaa9,jessica81@example.org,+254708595364,In-app ,2024-07-13T04:56:21.889291
35e8304d3ecf,harrisphyllis@example.com,+256769343711, Push ,2025-01-15T08:56:17.867339
0c9e3b26f6fc,kellybeck@example.org,+255747778519,e-Mail,2025-01-28T04:23:42.786083
dbe278acc0df,simpsonisaiah@example.com,+250703466348,In-app ,2024-09-10T11:05:45.107920
4c71884bbddd,hilljordan@example.org,+254765788599, In App ,2024-10-07T01:16:37.773613
a22fee2e37f8,marygraham@example.org,+256707358550, SMS ,2024-12-14T08:35:40.066225
a05caeba3348,marysmith@example.com,+255711037395, In App ,2025-03-17T22:42:05.149695
8a2144988a54,danaleach@example.com,+250757927392, Push ,2024-11-08T15:47:59.633911
4cdab463d6e5,cohenmichael@example.com,+254746647494,sms,2024-05-11T13:01:16.342170
15de928f09c4,cannondaniel@example.net,+256706421453,In-app ,2025-03-02T20:50:35.773170
c4c7ccfca9a1,marialin@example.com,+255700350847,In-app ,2024-11-06T21:10:36.996837
faa80d2be405,bvasquez@example.org,+250768653306,e-Mail,2025-04-09T13:37:49.082445
0ddbc53ee40b,msims@example.net,+254742809059,sms,2024-12-05T23:36:55.157489
518ea6d90954,bergjeffrey@example.net,+256735971494,e-Mail,2024-11-27T09:47:10.058527
fef7ebfc3e81,martinezscott@example.com,+255742443397, In App ,2025-01-07T00:46:18.911558
df920a5ced05,tylerrush@example.com,+250708064544, Push ,2024-10-29T21:52:33.137436
f7ee7eda219d,vgomez@example.com,+254706580277,Email,2025-03-21T16:14:57.238277
a115e7a7ffda,woodjason@example.com,+256783206888,e-Mail,2024-08-03T00:52:58.241777
e05a487c1ef3,jenniferayala@example.net,+255724377941,Push Notification,2024-10-19T01:54:22.841273
1366fb9fac44,hannahmorales@example.com,+250799899752,Push Notification,2025-02-11T18:02:22.412655
368faf95e5c6,sherry97@example.net,+254758224056, SMS ,2024-08-13T11:44:49.153863
b85d5edb6877,grantemily@example.org,+256717222669,Push Notification,2025-02-06T22:50:19.800031
b2e7f14c47e2,kellygarcia@example.com,+255750815144, In App ,2024-11-11T05:48:06.303839
fc29dc4c416e,laura14@example.org,+250777337028,Push Notification,2024-10-27T00:14:55.963170
43a5b625318d,nicholsdeborah@example.net,+254733372108,sms,2025-02-02T04:58:16.727866
faccb77eb4ed,hansonjessica@example.org,+256700385194,Push Notification,2024-11-04T12:52:21.082682
cbd85be6d091,knoxmelanie@example.net,+255737230626,Email,2024-08-06T05:44:10.989168
3716deb2a1aa,moorelindsey@example.com,+250742387022,Email,2024-09-29T02:27:17.017205
5a2a48de8404,sarah24@example.com,+254743436364,Push Notification,2025-03-30T23:53:48.128631
5f03cee5657d,rjones@example.org,+256720720979, In App ,2024-08-28T20:49:08.315124
d2c13a91812d,markdavis@example.net,+255799012289,In-app ,2024-05-16T05:29:53.387836
b072174176f9,nataliewhite@example.com,+250795622457, SMS ,2024-05-26T03:05:48.495649
39c2ae4c9a40,david01@example.net,741888550, In App ,2024-09-22T12:32:56.361355
2720656527d7,rodriguezvirginia@example.org,+256719083367,In-app ,2025-02-03T07:55:00.279972
cfa422698d7b,brian12@example.org,+255771241786, Push ,2024-07-30T20:31:37.089408
6976e47caadc,roberto37@example.org,+250702390367,In-app ,2024-10-17T14:31:45.030552
a1d4b76bfffc,ryandennis@example.org,+254770556536,In-app ,2024-07-20T10:04:10.350676
3720c1d28a7b,tammy01@example.com,+256720667698, SMS ,2024-11-13T12:13:55.707426
b002bbfc18ea,kwoods@example.com,+255772686316,e-Mail,2024-11-29T20:10:15.246113
1c5bf05263bf,vjohnson@example.org,+250745009670, Push ,2024-06-22T09:43:51.459925
b03418ede63f,jordan56@example.net,+254775257182, SMS ,2025-02-27T20:37:57.094656
b56bd2d542be,qcook@example.net,+256799171624, SMS ,2025-01-26T03:32:16.026658
a7c3d209c4b9,benjamin08@example.com,+255771929918, In App ,2024-08-11T06:34:17.341048
a22430bb4832,rvega@example.com,+250774730201, In App ,2025-04-28T19:22:22.680526
214900b46446,regina79@example.net,+254724137813,Push Notification,2025-01-10T02:01:41.453467
d2e0778ba759,ljuarez@example.org,+256787279959,Push Notification,2024-05-04T14:51:42.639656
ef81ce33a23e,leonjoseph@example.net,+255737400324, SMS ,2024-07-09T20:08:30.384790
2651f3f69380,douglas16@example.net,+250740144198, In App ,2024-09-08T15:10:53.450605
8a5972fbb800,adrienne71@example.com,+254773832769,sms,2024-08-16T06:27:42.240072
78f1f7c791fd,diazpatricia@example.net,+256711884808,e-Mail,2025-03-23T00:31:21.650097
7697741c6610,bryanhernandez@example.com,+255784328741, SMS ,2025-02-28T23:48:29.142492
2e5f83a718d7,aanderson@example.org,+250753692011,In-app ,2025-02-05T01:05:28.937705
c030716f1cb6,david82@example.com,+254711467257,Email,2025-01-25T06:10:27.137947
b4797c43a108,amandaalexander@example.net,+256718420351,e-Mail,2025-01-28T18:23:57.386299
e6b8c9e971ae,lindseyhuang@example.net,+255704244904, Push ,2024-08-26T08:13:19.867969
546d0f7b0b8a,robertrussell@example.org,+250712196780,Push Notification,2024-08-21T08:12:22.961385
a6d7c5ec77a7,mcintoshsydney@example.com,+254758787419, In App ,2024-05-13T18:37:40.997170
b6401f6a501f,jimmymartin@example.com,+256722933808, SMS ,2025-04-11T11:01:56.707956
ee90b65e0410,bryan77@example.com,+255725531622,Email,2024-10-23T20:45:11.763903
e984026f6e09,mitchellolson@example.org,+250761451710, Push ,2025-01-21T07:39:09.828238
aedc9b76c871,steven67@example.org,+254770994594,e-Mail,2024-09-06T08:02:42.063948
ba7d24664bcc,emclaughlin@example.com,+256751581794,Email,2024-10-20T21:40:15.832637
c6384f38bb30,karen49@example.net,+255743215661, In App ,2025-01-23T03:03:21.457748
dd68195e94e2,sfrench@example.com,+250741234325,sms,2025-03-04T21:58:37.357078
552ab43897e3,samantha81@example.com,+254741337882,Email,2024-12-17T16:13:12.140480
9009bf775755,zharrington@example.org,+256778444032,Email,2024-10-01T00:35:50.930169
11db5a80ac5a,ericaalexander@example.org,+255793350498,e-Mail,2024-10-14T07:37:41.088222
353e1e413832,sgallegos@example.net,+250756142371,Push Notification,2025-02-16T11:13:12.638524
437d7818706c,jonesgerald@example.com,+254751075071,Email,2024-08-26T17:51:18.727979
40919e060d36,tlawrence@example.com,+256735270864,Email,2024-08-12T23:25:21.004915
d0a1d369174f,darius44@example.net,+255712068770, Push ,2025-01-04T23:45:05.056412
7921326317eb,joseph56@example.net,+250775114928,Push Notification,2024-05-31T19:02:24.184890
f47792d0947d,lewisrobert@example.com,+254745628002, SMS ,2025-02-27T02:18:03.066648
b85e1934eb3f,westkarina@example.com,+256724373035, Push ,2024-10-25T04:06:43.328120
a77ad6ba85d8,deborah98@example.com,+255753100154,sms,2024-05-06T13:00:42.620537
bd48f85b5600,hayneschristopher@example.org,+250730556845, SMS ,2025-02-10T11:29:26.825498
87925fb01a03,vthomas@example.org,+254710541643, Push ,2024-10-28T22:16:28.111140
b05d62cfa481,ycox@example.net,+256744586113,In-app ,2024-07-07T01:53:59.445978
73b7ead323ba,lorraine13@example.org,+255765523006,In-app ,2025-04-14T03:36:00.014796
2ba1149d38f2,qmullins@example.net,+250794446658, In App ,2024-06-08T17:13:46.359512
538f1b074f30,bonnie02@example.org,+254714267235, SMS ,2025-03-10T07:47:54.523760
76ec71c89abc,hmiller@example.org,+256731973512, SMS ,2024-07-14T22:25:03.047523
7561d929d8ef,ibooth@example.net,+255762174327, SMS ,2025-03-12T12:29:50.986384
dbeebbe348ed,cruzmadison@example.com,+250739088200, In App ,2025-03-01T13:15:53.204987
111b4e7b8f09,raystephanie@example.com,+254734342448,Push Notification,2024-07-27T12:17:27.156545
b6111f0127ed,cynthia28@example.net,+256782021032, SMS ,2025-01-18T15:35:02.481529
c83b82f6ee13,ramseydaniel@example.org,+255768446772, SMS ,2024-10-18T05:07:04.646450
bdacd70cc611,dana87@example.org,+250720690333,Push Notification,2024-07-03T11:36:46.068344
7f8a86753f6d,tfrey@example.net,+254747806023, In App ,2024-10-24T10:29:14.749222
1d0b2cf7aa0f,markharmon@example.org,+256767284678, In App ,2024-10-14T08:52:06.648156
d11cd8669923,qroy@example.org,+255753277185,e-Mail,2025-01-26T02:55:52.095083
5648dd85b533,johnsonmartin@example.net,+250792199975, In App ,2025-01-29T05:20:51.875649
abea814e0ee3,mcdanielhelen@example.com,+254751692918,Push Notification,2024-05-05T03:50:34.994467
5e3eb5fffeb8,jennifercollins@example.net,+256798516381, Push ,2024-08-20T06:42:03.267904
fde00f059fa8,timothybowen@example.net,+255787567640,Email,2024-11-26T18:22:39.653699
6252efeecb13,james81@example.org,+250740667908,Email,2024-11-30T01:50:06.565533
be2d15864911,kroberson@example.net,+254781523783, In App ,2024-07-08T18:52:40.366758
698fb6734f77,kathryn14@example.org,+256783716404,sms,2024-10-06T04:07:49.724921
e8fd8bea610b,kathleen91@example.net,+255781026194,sms,2024-05-24T19:13:18.442832
cf87ed76a2e0,donnacarrillo@example.org,+250726983791, In App ,2025-01-27T03:49:37.624838
82edfbf1aa29,kenneth48@example.org,+254783781056,In-app ,2025-04-24T09:59:38.442816
02eebf8922cb,powellterri@example.net,+256758057490, Push ,2024-11-25T22:11:14.846367
24643f760664,thomas25@example.com,+255785912903, In App ,2025-02-12T14:16:05.879447
b2a963331c91,haley93@example.org,+250753454852,sms,2025-04-24T04:55:55.501147
0e5b0f39eab8,ghopkins@example.org,+254742397138, SMS ,2025-01-17T22:57:16.870110
15eadf8ef5a2,jessecook@example.com,+256725948333,Push Notification,2024-05-17T22:09:17.528542
28c4efb17d88,asmith@example.net,+255748596396, SMS ,2024-08-02T13:59:03.703100
3b9d317b17fa,lawrence58@example.net,+250774455525, SMS ,2024-06-24T21:21:22.107075
fc9612bb8311,hollandsusan@example.com,+254720832320,sms,2024-12-23T01:45:00.757589
b75e64472d84,ggarrison@example.net,+256794421414,e-Mail,2025-04-24T06:47:50.803504
90cbcaf7fa2b,sdelgado@example.net,+255777824107,sms,2024-10-26T00:08:11.088975
a8a7d5064c18,randalljill@example.net,+250739326469,sms,2024-06-11T08:22:31.838143
a9f56736f36e,william84@example.org,+254778082832,In-app ,2025-02-05T05:56:38.770565
2ce1d646db6f,jasonjohnson@example.org,+256709961891,e-Mail,2025-02-17T07:49:28.060809
31270d91d4f7,qwilliams@example.com,+255799882057, SMS ,2024-09-07T13:51:54.810003
cfa9eb0873d2,blackjoseph@example.net,+250751906394,Email,2024-08-30T10:46:28.661891
a5ddf227ca47,bryan71@example.org,+254731974421, In App ,2025-01-30T06:55:24.849694
9e2794000241,fcochran@example.net,+256746708136,Push Notification,2024-05-14T10:40:28.890687
7f5f62507d40,michael86@example.net,+255737475573, In App ,2025-04-23T02:52:43.332197
759adc2f7222,floresscott@example.net,+250718261577,Push Notification,2025-04-17T09:07:58.531240
85dc7e6ddec2,michaelmurphy@example.net,+254753554490,e-Mail,2024-05-10T06:37:59.919023
1a64873d2f53,ryansmith@example.com,+256797875264,e-Mail,2024-10-21T11:57:53.698384
7aeb783b49a1,mark32@example.net,+255759009949,Email,2024-08-15T09:20:01.333007
bd96903f2d0d,ajackson@example.net,+250798674099,e-Mail,2024-08-10T02:13:51.235176
a04ea6a44b98,hunterlinda@example.net,+254767402958,e-Mail,2024-05-20T23:34:30.080454
3e586e36d9c4,jerrygiles@example.com,+256765446305,Email,2024-10-27T23:46:15.843266
460fce9ac871,maryshaw@example.net,+255748259717,sms,2024-05-16T02:39:26.681191
49312a7b7bfb,butlerrachel@example.org,+250787249723, Push ,2025-02-08T01:37:17.069530
832803327a45,harrisjenna@example.org,+254707901032,e-Mail,2024-07-21T18:41:56.031852
fa41e3071754,hallbenjamin@example.org,+256726451445, In App ,2025-02-08T04:36:49.036553
1f0152559b49,blanchardkimberly@example.net,+255708853377,In-app ,2024-09-09T03:33:27.681737
6559c1f27e5d,davenportlaura@example.net,+250779906947, Push ,2025-03-23T20:59:17.596606
dbf2f13cb0ab,huntersusan@example.net,+254719001279,e-Mail,2024-08-18T21:45:48.621790
0478dc702944,susangiles@example.org,+256771739117,sms,2024-05-22T17:15:43.005558
59f10a28a296,hjackson@example.org,+255791045766,In-app ,2025-02-21T10:24:58.412981
8c1efb1047fb,arielduncan@example.com,+250789134138, SMS ,2024-07-28T13:02:17.046719
ff1757a52f9b,medinamichael@example.com,+254733971497, Push ,2025-02-13T23:29:26.048388
b62ac1c22ff0,znelson@example.com,+256762861214, Push ,2024-07-17T04:48:35.563525
8da6f34ee392,vsanders@example.net,+255717404912,sms,2024-12-09T17:17:01.766923
919669fecad0,hendersonjanet@example.net,+250739749094,Email,2024-07-16T02:35:25.102263
87d6726c856a,melanie59@example.com,+254756264907,e-Mail,2024-10-20T01:08:36.148065
1968d6b292e8,tanderson@example.org,+256778157213,In-app ,2025-01-10T02:30:23.946102
399d691c3947,frederickgoodman@example.net,+255791988777,In-app ,2024-05-07T20:23:58.224522
1cb79f793c3f,jjordan@example.org,+250741466764,In-app ,2024-05-02T02:02:44.516296
05d5bbc8b3e1,ronald29@example.net,+254720308133,In-app ,2024-10-22T13:55:31.080344
8bb8a5646950,hansonchristopher@example.net,+256742722272,Email,2024-07-03T14:33:47.610780
3b9784d637bf,stephanie26@example.org,+255743191849,In-app ,2024-07-02T04:41:49.666056
3179de9d4f1c,kevindougherty@example.com,+250741765964,Email,2024-11-04T08:55:18.915181
a0fd2513fc1e,kelly56@example.net,+254790277624,e-Mail,2024-06-21T13:37:54.848171
ce5eac8a20ca,qortiz@example.net,+256719793013,Email,2024-11-01T05:56:06.938073
66feb46e7131,cheryl54@example.net,+255735778738,Push Notification,2024-10-16T14:41:15.798975
af3d5cdebcac,tabitha02@example.org,+250771438857,sms,2024-06-02T14:19:51.710780
4cdc9715ecc3,frykimberly@example.org,+254725364669, SMS ,2025-02-20T02:08:39.149576
0af7c5f25683,zsteele@example.net,+256726712123,sms,2024-08-28T17:26:09.945170
d47ffbfad903,jennifer89@example.com,+255711257724,In-app ,2024-08-05T01:50:52.052245
0f04b43b45bd,hayley42@example.net,+250744565622, Push ,2025-01-11T17:26:42.583150
68eefa740824,drogers@example.org,+254786596071,sms,2024-06-25T13:33:57.054826
25dd192ff375,jennifer20@example.net,+256793246828, In App ,2025-02-06T21:44:38.239264
64ad0e3bf9bd,mary52@example.com,+255727504184,sms,2024-10-12T15:20:53.078048
294d2897bb9b,smithkristi@example.com,+250708789066,sms,2025-03-08T14:50:29.849946
f02817ee8773,potternicole@example.com,+254748394720,e-Mail,2025-04-10T21:46:31.036435
87ef580fc388,jonessarah@example.com,+256730020840,Push Notification,2025-02-07T09:18:58.368200
b49a00543370,sara64@example.net,+255745129846, Push ,2024-09-06T09:51:49.455546
5ef9355251ac,smithmichelle@example.net,+250788778953,Push Notification,2025-02-05T20:53:10.011987
31abf2611564,mcmillangabriela@example.org,+254754477867,In-app ,2025-02-07T15:45:28.372989
bb12ab146f1c,jconrad@example.com,+256775964661,e-Mail,2024-10-23T09:53:56.087409
518e9695948c,mitchellcheryl@example.org,+255750443662,Push Notification,2025-01-09T16:36:59.568079
e13dc1fb5e43,patricialong@example.org,+250795938139, Push ,2024-09-23T14:19:45.971319
662ec427a9c2,wilsonalexis@example.org,+254791354259, SMS ,2024-12-14T07:27:58.025146
c76074828402,aconner@example.com,+256786279196,Push Notification,2024-05-21T13:11:04.914125
d5f708cf27d4,jefferybriggs@example.com,+255710708515,Push Notification,2024-10-17T21:48:35.115782
c862b5c6ceff,hnewman@example.net,+250748298357,Email,2024-07-05T03:46:25.206432
