customer_id,username,address_id,contact_id,first_name,last_name,gender,date_of_birth,preferred_language,account_creation_date
8ae1-4e74-aa04,pcampbell,01a6b28c0611,5120b2c19d97,Todd,Diaz,Prefer Not to Say,1948-06-14,Luganda,2024-07-07T16:38:57.229439
9340-466a-8c4e,qcampbell,8db6c305b77a,f1545c77479d,Melvin,Silva, m ,1999-04-03,Swahili,2024-05-29T00:19:20.535098
10a3-4fc6-bf03,kellymaxwell,07c9a6d31a2a,c04250e63899,Timothy,Alvarez,F,1990-03-07,English,2024-11-15T06:40:35.194371
9fc2-4bb1-97e4,chelsea65,66b044d0d966,639588271140,Rebecca,Barrett,f ,1999-10-29,Swahili,2025-02-15T00:56:31.636739
6b6a-4e47-a409,cmatthews,c52ad96f1644,49ac62b883e0,Desiree,Ramos,Male,1992-03-09,Luganda,2025-02-24T07:30:31.045698
0a1d-4272-91fd,ymercer,477bed7f14e4,e6127acaef5c,David,Martinez, Female ,1975-10-12,English,2024-12-21T22:15:27.930652
bf0b-40ff-a711,urodriguez,91c35c378936,9ad61baf9dbd,Joseph,West,M,1969-08-20,English,2024-09-10T06:21:30.745007
498c-4f0a-b4da,lewisjessica,90864f590f47,a20ce426a13b,Austin,Kelley,F,2001-10-01,English,2024-06-28T13:53:56.672940
0f1e-4b88-833c,anthonygarcia,8404135b1a87,4410d1976a7d,Cynthia,Hernandez,Prefer Not to Say,1963-04-28,Luganda,2024-12-29T15:03:47.661479
2433-41ed-baf6,crhodes,733207f4ee90,522eee73c6fa,Ryan,Wiley, Female ,1959-01-28,Swahili,2024-11-07T11:09:52.962079
632e-4f36-89b9,kenneth48,1e3fc7fec648,950e30686db1,Michael,Freeman,f ,1988-12-04,Kinyarwanda,2024-05-23T00:07:27.263679
2458-45d7-a3ad,vbaker,8dea422940b7,353ef47ba1b0,Sandra,Baker,Female,1970-04-27,Swahili,2024-09-06T16:20:21.211374
09bb-4825-b32e,christopherwest,c82a5ac0d5c2,804d607c143d,Roberta,Cole,Female,1935-12-25,Luganda,2024-07-25T08:09:23.335325
9aad-4b51-bd55,nbaxter,6363a5677412,cceb4624b0eb,Debra,Miller,Prefer Not to Say,1987-03-21,English,2024-11-04T04:38:42.592742
babb-4ad4-a2cf,peckmary,140cfa570332,182a75e90e8a,Douglas,Clark,Female,1996-07-12,French,2024-05-09T18:48:42.636330
411a-40c2-95cc,dominique24,0f6f641d52bf,4476124256c9,Joel,Howard,f ,1935-01-18,Swahili,2024-12-17T08:29:14.881596
8b66-45e6-b267,jzhang,68e3999a5849,6d86fd672c77,Shawn,Carney,f ,1949-02-16,English,2024-09-09T14:41:07.131478
2f0e-42a9-b25c,deanna88,2773b940546c,eca90a3ef89e,Michael,Mayer, Female ,1994-10-20,Swahili,2024-12-21T01:11:27.221621
09ab-4609-bc5d,kingstephanie,165b77424657,16a5dd0d2e51,Jacob,Ferguson,Prefer Not to Say,1972-11-13,French,2024-08-15T19:57:20.459202
467d-4034-a187,freemandavid,5e953beda09f,ff5abc468e30,William,Castillo,f ,1992-05-08,Swahili,2024-10-21T02:01:03.745778
3a6b-48a1-bec3,liukatrina,01ff2dc94ece,45734dfd053a,Nicole,Reid, Female ,1954-09-02,Luganda,2024-08-31T00:15:58.672187
5019-419b-874d,austin57,7d6aa295ef76,3bd2106074f9,Michael,Wright,f ,1952-08-26,English,2025-03-05T13:06:30.221046
5267-410a-88b8,dmatthews,d124b305870b,645b3f31b594,Taylor,Edwards,M,1994-06-16,English,2024-08-25T23:42:22.212935
f96b-4ed3-8184,lidavid,c01862971d3a,efed256de50e,Zachary,Smith,Female,1937-01-14,Swahili,2024-08-02T19:03:03.874071
f7f7-4101-bfad,heidiwright,96e74cc40f92,a8dbd6eb8b89,Lisa,Anderson, m ,1970-10-07,Luganda,2024-05-17T12:45:02.947319
dd4a-44f3-a46e,campbellmatthew,b95b9b73c94f,6afea7548c92,Anita,Lyons, Female ,1990-04-01,English,2024-06-18T09:35:45.953928
d870-4068-834e,huntchristopher,436e9eadec19,1f1aa3aa932d,Amber,Harris,f ,1998-02-25,Kinyarwanda,2024-08-30T08:12:00.941087
0440-4c4d-bd65,lisamiller,1e68c15d07d9,719f21c94d2e,Justin,Ramos,M,2005-06-28,Swahili,2025-04-05T18:37:37.123997
4ad9-41fe-925f,chapmanelizabeth,68544b69aae3,4bccac65bb5d,Allen,Robinson,Female,1969-03-08,English,2024-11-07T13:41:57.127573
d563-4839-bb37,hartthomas,2a43eeeec10e,22f87bd3f116,Kevin,Garcia,Male,1956-03-19,English,2025-01-20T23:34:47.968297
e895-4f75-b27f,karenhart,99616906c533,fe859e623d64,Amanda,Lopez,F,1966-05-10,French,2024-09-01T07:47:32.263747
48f7-4c20-8019,chelseymyers,1630308a891b,7d60592dfea2,Daniel,Mitchell,Female,1963-10-16,Swahili,2024-10-30T23:58:26.759066
53f0-436f-8fc5,davidschaefer,dca704a2cc6b,eab3a953f6ef,Anthony,Owens,f ,2004-05-23,Luganda,2024-12-28T20:58:12.518143
3e38-4d9b-bd30,starkmichael,0afe306b8e1e,dff3337bb054,Corey,Thomas,f ,1986-03-13,English,2025-01-20T12:06:09.820075
26be-4e09-9554,andreabenton,5cedb6974f3a,bc76782dd83a,Monica,Bryant, m ,1963-08-27,French,2025-04-25T19:07:16.864908
5e3e-4429-a882,jamesadams,24391d58ac4d,571afe823a95,Jennifer,Brown,M,1978-12-28,Swahili,2024-10-14T04:16:13.290202
7fee-4a8c-a583,drakehector,3d49eeab0393,e37ddfdc8a8b,Kelly,Conley,Female,1959-05-30,English,2025-04-28T14:20:55.237736
7e83-4845-acfc,nicolemontgomery,4ff04c773e5b,1bc1e9898d25,Anna,Griffith,Prefer Not to Say,1968-05-27,English,2024-12-22T10:18:14.818830
c293-4e7c-bfad,evelyn11,791589622506,1c261e0ea351,Stephanie,Lowe, m ,1949-10-02,French,2024-09-18T08:16:53.771541
6652-4e2d-8d65,jasonthompson,5d198258f97d,df2c06ff3fd8,Teresa,Lawrence,Female,1949-07-05,Swahili,2025-03-09T21:15:31.425978
109b-4a3d-8d34,adamsjohn,fd4929593e86,7c70c88fa0ad,Jessica,Cruz,F,1970-08-10,Luganda,2024-08-29T06:03:18.884588
2567-46bb-81d5,gsmith,27398b308300,148f6064c22a,Hannah,Craig, m ,1993-10-12,Swahili,2025-03-31T03:59:47.353885
25c5-46d2-82b9,donaldfox,7f0c702d49c6,9992fa95d1d8,Duane,Rivera,M,1971-06-27,English,2024-12-16T13:03:03.242004
66af-4ff5-b932,rharris,0ea085bbe851,a84f89433f0a,Haley,Castillo,Female,1978-07-21,English,2025-02-07T12:31:36.552032
7677-4255-a1ed,xhill,017058fe444b,248e5b1aab4d,Jennifer,Tapia,F,2002-12-20,English,2024-05-04T09:07:19.049526
1d52-42b9-84ea,millerrobert,60fcb2a105e7,91787c5ec797,Charles,Tate,F,2004-05-28,English,2024-08-12T01:58:48.642174
2cee-4dd4-8838,murrayeddie,b60a14032bf2,47c3d1d150bc,Savannah,Sullivan,Female,1936-06-24,French,2024-08-17T06:45:37.867301
4a46-4928-b4bb,michaelblack,e0e051ba8bdd,1a333ea279c8,Selena,Roberts,F,1949-07-14,English,2024-12-10T16:43:44.272454
53b7-453a-9f95,michaelwilkinson,940455d6f0a7,4af0aeef1eb1,Loretta,Frazier,Female,1986-04-13,Luganda,2025-02-16T02:00:05.255210
712b-434e-bf8a,kwood,2d6c5c5e516c,a40e7471467c,Johnathan,Castillo, m ,1967-02-12,Swahili,2025-03-10T11:10:30.018003
d2c5-4117-983b,mrios,ba0277192d98,11e107286780,Michael,Shelton,M,2000-09-07,Kinyarwanda,2024-08-05T18:10:08.039493
4de0-4234-9f63,paulphillips,f5b65a0ac30d,5720897ff43a,Brian,Ramos,F,1945-05-30,English,2025-01-20T15:30:06.842027
9256-44e9-b911,xwright,227a3b6ca1f0,82d435ab911e,Hannah,Brown,Prefer Not to Say,1979-04-26,English,2024-05-04T23:59:38.392257
bf2f-4ad9-b3cc,nunezamanda,caabd7fe60cc,6a2b223238dd,Kim,Arias, m ,1963-08-10,English,2024-08-30T08:26:34.117851
06fb-48a6-b08a,james25,ee5ff2c6efed,14ea0bca657f,Frank,Faulkner,Prefer Not to Say,1962-10-23,French,2024-09-19T05:35:20.614409
75b4-44f1-ae3a,crosbymark,288cc4d40fc7,dabe887ee0b0,Jeanette,Martin,Prefer Not to Say,1982-02-13,Swahili,2025-03-05T04:16:44.204348
456d-4453-8453,sgill,9396164fb62f,c3deaaa75bfb,Marilyn,Franklin,Prefer Not to Say,1993-05-21,Luganda,2024-12-29T01:43:27.440217
ab64-4f06-95b1,kevin52,32d0c361603d,ca41fbba9276,Ashley,Lee,f ,2003-01-21,Swahili,2025-01-18T00:12:43.757827
3a94-45cc-a280,riverasteve,d66b20e942e1,37987442e712,Jason,Arias,M,1968-10-10,French,2024-08-20T19:15:02.497822
5592-4a0f-992f,sarah49,1beb6b40843b,80cc04e96038,Curtis,Soto,Female,1985-02-19,Swahili,2024-10-31T04:52:02.660485
59f0-490e-88b7,lawrence89,904b795b39f2,d17dba1e7da8,Kathryn,Lucas, Female ,1960-03-09,Luganda,2024-11-21T13:48:51.825964
11e4-423f-8c43,jennalogan,2da85351fef0,0f2518caf04a,James,Goodwin,F,2003-09-29,English,2025-01-13T22:50:12.361736
3589-49cb-b5fa,wanda88,cec7bbc02056,db0af99af914,Russell,Mccoy, m ,1989-10-01,English,2024-06-09T22:44:47.988044
cb72-4c91-bbf8,lauren45,0878d6327d12,1107c89cda41,Jeremy,Olson,M,1944-02-22,Swahili,2024-11-18T12:22:50.475011
1924-4a5e-8379,leahjordan,00629faa2121,5bb91daf9790,Amy,Higgins, m ,1985-09-11,English,2024-05-28T16:06:23.028008
6249-4e90-be79,mooredavid,c341ce060f47,1dd9fb13ca29,William,Riley,F,1961-06-03,English,2024-12-10T15:54:11.381578
c367-447c-af18,rthompson,8336ebe4647e,20e62fa8c47b,Julie,Ford,Prefer Not to Say,1975-04-21,Kinyarwanda,2024-08-28T18:22:39.759415
9a83-4ced-8037,terri64,043313458235,e3fd9f63855e,Andrew,Mendez,F,1984-09-10,Swahili,2025-01-02T02:14:25.880479
d0a4-41d0-96f5,jonesgloria,7867b5b63263,890a09c821ca,Connie,Riley,Male,1973-09-28,English,2025-02-24T06:10:50.731369
b3c9-4d0f-8be2,raykimberly,371ec057e905,38f10112cb63,Alicia,Miller,f ,1978-04-09,Swahili,2024-12-13T15:44:53.087829
0f02-4887-8d16,lday,b0ea55b9d495,d76476d2082b,Eric,Simmons,Male,1972-01-17,English,2024-05-07T20:35:50.058955
e3c1-4108-889b,xwhite,f57ed61eaa7b,201cc7bca599,Scott,Vaughn, Female ,1956-07-07,English,2024-10-09T12:45:18.662292
c908-4c50-89c4,tonymcclain,53830a149b2c,d7fc9852ae0c,Kerry,Butler,Male,1985-11-21,English,2024-12-28T16:15:48.148165
20b9-40ea-9624,jeffreymiranda,ef7727a0dc4d,cb0f85f5ee23,Wendy,Davis,Prefer Not to Say,1936-04-28,Swahili,2024-05-17T03:36:29.251028
13c9-41d0-9e0a,wmartin,4cbf1b8c1291,54da5d66f30b,Lauren,Rangel,Male,1975-05-26,Kinyarwanda,2025-01-22T16:29:03.907601
9eec-472b-a011,tinawalls,307ae8f8bfb7,f101b64bb185,Larry,Fitzgerald,Female,1995-03-10,Swahili,2024-05-06T19:42:26.767684
d851-4be1-9f7c,nicolesparks,255e30d740ac,75e76f548caa,Joshua,Garcia, Female ,1950-11-23,English,2025-04-24T18:09:38.463332
fe77-4a26-8ee5,samantha22,349e83934ac3,976f4d567622,Joseph,Cortez,F,1946-09-29,Swahili,2024-12-23T17:17:14.700527
e3b1-4f9f-aabd,jessicasmith,f3df40b6d2d7,4a6125d1d8fe,Victor,Pollard, m ,1977-07-04,French,2024-12-02T05:05:47.103892
fcd8-4f55-b7d2,zrose,87a5313c3d8a,37b78dc23609,William,Cook, Female ,1965-08-11,English,2025-04-15T03:08:27.283086
b94a-495f-bcaf,fjones,62f7ad676d59,25f43c01652b,Mary,Arellano,F,1987-11-01,English,2024-11-07T04:11:48.589562
fd3b-4697-aeb1,torresamy,a5f122854cc3,b86478d6a4ee,Jacob,Bishop,Male,2001-10-30,Swahili,2024-07-08T04:18:05.826307
4764-4889-8160,moyeremily,11c16ad768a4,a2656efb6a5d,Justin,Armstrong,Female,1984-12-09,English,2025-04-19T05:15:38.515780
e830-4019-9182,collinsbrenda,4e9c14105b0a,2c60a0599c93,Lisa,Quinn,Male,1994-06-18,Swahili,2024-05-02T14:46:43.903313
2295-4552-918d,fosterjeremy,f0c615747f0b,51438b99b537,David,Nguyen,Female,1978-03-13,Luganda,2024-05-04T05:30:51.865479
74e1-4b2d-9202,william45,3a3a641acff2,70e59913d589,Patricia,Davis,Prefer Not to Say,1989-01-01,Swahili,2024-10-24T14:11:39.174143
2f83-4eb2-a071,reevesbenjamin,9d1715c27b6b,fe8f3dafe446,Melissa,Tran,f ,1997-12-06,French,2024-10-29T09:02:47.106542
c262-429c-9098,kpratt,546c78681195,59dd2e9e4f9b,Alexa,Fowler,f ,1999-08-06,English,2024-11-26T13:50:58.720483
c8ca-4447-86cb,marissa50,50d428549040,ffa0a7f19385,David,Thompson,F,1969-08-22,English,2024-11-06T09:52:10.780977
1ae3-47df-be25,matthew63,e986a2251b4e,e83ed394ab23,Brian,Warren,M,1945-03-25,English,2024-09-18T12:08:16.964786
3d89-429f-bf15,ellischarles,e8a1f4f53e17,74fcf2407750,Andrea,Scott,f ,1978-10-13,French,2024-05-30T06:10:23.079127
572a-464e-92cb,sgrant,001b9117ea83,72ee75adeed6,Kerri,Lawson,Male,1987-03-30,English,2024-10-01T22:38:28.362011
9f21-48a4-9d63,jennifer04,9481a0d7a455,334e6d6bc861,Anthony,Castillo,Prefer Not to Say,1968-08-31,Luganda,2024-10-29T11:16:26.442628
7db8-4fd9-b8a7,dana41,717772b89e8a,550401cf3a73,Alexis,Vincent,M,1997-10-15,Swahili,2025-04-03T00:56:47.167412
a54c-4202-97c8,anthonyhaynes,e4e43168b51c,cbe209dc68ad,Claudia,Palmer, m ,2001-12-21,English,2024-07-11T13:33:44.087714
0eb3-4916-921b,davisalison,04441533ccea,1deaaa76ffa5,Amanda,Blair,M,1959-09-19,Swahili,2025-02-01T07:50:30.724746
6ce9-4517-b934,josephberg,50c02f6ed0dc,8a81174b3a1e,Daniel,Murray,f ,1982-02-03,English,2024-06-20T20:26:38.276775
6226-48c0-956e,jreynolds,021940a68a9d,4fde19c995e9,Steven,Thornton,F,1984-09-28,English,2024-06-09T08:29:00.096645
51f4-4724-ae7f,matthewwilliams,2fbba44dacc0,58ce65b5ba0e,Thomas,Carroll,f ,1943-11-07,Kinyarwanda,2025-04-21T17:14:36.552075
3169-4f8a-98f2,maryhart,1f2e2dedd213,f19bc098af3c,Neil,Hill, m ,2002-04-03,English,2025-03-19T03:45:32.969096
efa0-4d9d-8b38,pmartin,71824f564540,09f41d72fa10,Kenneth,Fields,M,1966-02-10,Luganda,2024-10-30T14:49:11.260147
1899-469a-9a60,melissa71,c351da5ce1c6,a325c7de789c,Elizabeth,Kerr,Prefer Not to Say,1991-11-30,Swahili,2024-06-18T11:17:30.475127
16ec-4a30-9fec,englishmark,e16b26545174,0095dc91899c,Tina,Green,Male,1970-01-05,English,2024-12-27T05:51:16.571315
49e3-4f9e-9b19,chaas,4be441d87928,c1fa6b2d3d26,Sarah,Mclean,Female,1988-02-28,English,2024-07-19T06:10:45.780764
1541-4fea-9161,wintersjeffrey,310ecbe7c8d0,59ea660d5c9f,Sheri,Clark,M,1955-01-23,Luganda,2024-12-01T22:40:42.715692
4015-40f6-bf2c,tiffany95,6ffbbfdffdc2,aa44bf5880f4,Robert,Pierce,Prefer Not to Say,1973-08-25,English,2025-02-26T16:42:28.424938
295a-4a59-a8da,vbishop,97b46a96f79d,58bc852bac2d,Emily,Torres,Female,1939-05-17,Kinyarwanda,2024-06-11T01:07:50.093824
3f57-4618-af8d,stephensondavid,e86300999aa3,0e654b1eae8b,Heidi,Nelson,M,1941-06-06,Swahili,2025-03-01T07:00:17.947667
55ab-4a6b-9a5a,hunterdanny,0b4e99936625,8f9e472e50ae,Rebecca,Lane, Female ,1969-03-29,English,2025-02-26T17:54:55.106944
cc0a-4353-bc1a,lisarivas,e41bd493df05,3578825edbfb,Jennifer,Kim,Male,,Swahili,2024-09-01T23:11:40.228323
a790-417d-b9ea,andersonkimberly,6da1b6360a44,103c847429db,Jenna,Gross, m ,1937-10-27,French,2024-11-16T07:48:18.531443
4419-46eb-a977,sarahrosales,117d08d2ccd9,9d688f441924,Erika,Atkinson,M,1985-06-14,English,2025-04-09T09:46:43.788726
80c1-43bd-817e,taylorpalmer,426294b4d993,4da89d6bbc8a,Justin,Williams,f ,1996-07-09,Luganda,2024-10-01T11:51:37.009681
33ea-4d26-8d7f,khenderson,e54937a7d31f,b393a2cca910,Stephanie,Christensen,M,1977-01-10,Swahili,2025-03-10T20:19:16.736886
6f1d-4fc6-ae87,yfinley,99e688b6536f,37a07c3f4eab,Juan,Jennings, m ,1955-01-10,Kinyarwanda,2024-09-05T00:46:54.932721
9384-4f7f-9ce0,steven35,40bed584222d,193024fbda3e,Jennifer,Ingram, Female ,1985-02-02,Swahili,2024-11-04T00:49:17.987789
cc49-41a0-8c89,david84,e156b3567829,7ded2a73dba8,Brenda,Campbell,F,1945-07-29,English,2024-05-10T20:01:19.867245
4241-4ba1-9176,salinasanthony,07c7a812824f,4251d37d2deb,David,Barr,M,1991-12-18,Swahili,2024-06-24T03:23:05.388641
4550-445f-befb,sandovaljames,ea31e588a909,cf1d073e8b2a,Kevin,Bryant, m ,1945-07-31,Kinyarwanda,2024-09-15T01:16:11.009370
60eb-4b78-9ae6,cherylstark,e21cd29be6d6,73914404ff20,Karen,Meyer,M,1962-09-23,Swahili,2024-12-25T21:47:24.365341
3275-443d-b2f7,anthonyhall,1bc28c0bad1d,efa1f6c9a203,James,Williams,Female,1957-09-12,Luganda,2024-05-28T23:59:53.323128
501b-4a9a-8875,izavala,35949235e904,a0b49ad69264,Anna,Lewis,F,1946-11-20,English,2024-07-27T15:16:46.866730
00c8-4003-ac55,susan25,8243b47b6a3c,531edecb6833,Gregory,Clark,M,1936-07-19,Kinyarwanda,2024-07-22T16:42:14.850597
789c-462b-8350,djohnson,22dd685006e9,47bdfeb32acf,Hannah,Brooks,M,1941-12-21,Swahili,2025-02-06T11:45:18.869743
f2ce-4d62-bb15,stephaniegreen,0a66f89b85fe,0547c4a29931,Kylie,Peterson, Female ,1965-07-16,Luganda,2024-05-22T09:50:16.443182
8ccd-4dbb-8679,jacobspatrick,a9f2e9357677,4fdd9606c744,Lisa,Barry,M,1995-01-20,Swahili,2025-03-21T12:41:43.581744
19bf-44e4-90e7,jdennis,53618744d687,d7219f60fb71,Bruce,Shaffer, m ,1968-05-04,French,2024-11-15T03:50:19.597607
7e31-4498-8466,ugrant,619085e3fdd1,9c9fdbcd6570,Rebecca,Sullivan, Female ,1949-01-12,English,2025-01-05T04:02:40.560850
c29e-42c2-b755,ybrooks,0685b5078a32,03f04e86c39d,Amanda,Reid, Female ,1964-10-06,English,2025-04-25T18:39:40.654127
8b2c-4330-b31e,ronald20,e5dc1677a156,e597ef4a728d,Daniel,White,M,1939-06-26,Swahili,2024-12-13T09:27:02.747139
8ad7-42b3-bb16,bondkatherine,a323e442960c,3a481557b157,Brandon,Miller,Prefer Not to Say,1946-02-25,Kinyarwanda,2024-07-26T13:36:06.464049
c01c-4275-9fa2,katiesalazar,8508af7e4dc9,adf3a797ff49,Mark,Miller,Prefer Not to Say,1944-10-01,Swahili,2024-09-05T09:50:34.575483
e45a-4591-956d,qharris,fdbf7a7dcd97,b9c6265331f6,Darius,Powell,Male,1981-11-21,Luganda,2024-09-24T07:36:43.023309
9b41-4b49-af6d,monique57,1c1c48d89c6d,19615a8ee070,Lisa,Valenzuela, m ,1973-01-23,English,2024-05-01T23:08:22.989036
3dfb-42ba-ab8c,laurie82,cbf1cce3a754,cc52850eacf5,Cody,Richards,Prefer Not to Say,1998-03-04,French,2025-01-13T09:22:23.350428
6c1b-4a03-a913,nkane,898053453985,aa7a37b57e80,Renee,Silva,M,1947-05-12,English,2024-10-07T20:23:20.925801
455e-49d2-8c36,jasonjensen,26687176af92,e7252955e1ef,Justin,Estes,F,2002-12-23,English,2024-11-08T06:46:30.062858
8821-4181-bfb7,sheliaarnold,c5f3533d0288,a65123ce8573,Samuel,Jackson,Male,1999-04-01,Swahili,2024-09-25T17:42:45.665833
50ae-4852-b7b4,lmcbride,930d7acea6f6,7f77d42bd8fd,Timothy,Robertson,M,1946-12-24,Kinyarwanda,2025-02-19T07:52:47.980015
4a16-4fb0-b7ad,harrygood,dc234fddd0f4,bd2bf0ffcbfe,Anna,Patton,Prefer Not to Say,1945-10-22,Swahili,2024-06-02T08:05:18.342099
3a46-456d-8d2b,jamesdiaz,d82e56ba450d,c5b89a774697,David,Hoffman,M,1939-09-18,Luganda,2025-03-15T20:18:49.123940
1b53-4b31-abd1,anthony48,739f1cec5748,4130e2196e7d,James,Palmer,Male,1955-03-21,Swahili,2024-11-05T16:19:00.205513
3fba-4364-aafb,wilcoxdylan,5dd2a0cfba1d,520e6a5fcfa3,Andrew,Miranda,Male,1990-05-02,Kinyarwanda,2025-01-09T04:44:23.806200
2033-4473-b21e,randall53,9cea7d2474b7,d36931526adb,Jeffrey,Contreras,M,1990-04-18,English,2024-08-15T19:42:35.748059
86ee-4bc7-becb,anthonyvelazquez,830679f2ec09,0c4e1a58dd22,Alejandro,Hunt, m ,1968-10-16,English,2024-05-14T01:49:49.849493
f67e-48a4-b113,darleneharmon,4ca652bf5423,163be67422bf,Marvin,Hayden, Female ,1948-02-14,English,2024-05-08T13:14:31.582813
6060-410f-b508,kaylathompson,b980f6233ec5,65688f1f0f68,Jose,Bond,M,1961-03-06,English,2024-10-28T00:55:58.775149
3f74-4352-9bfd,ssanders,aad8284cce6b,243f4b308ba8,Abigail,Reeves, m ,1946-11-13,English,2025-02-06T06:35:10.844831
17f9-4c17-84fa,youngshelly,3ea4d7ede2fa,115c03aa6d93,Connie,Walker, Female ,1938-03-27,Luganda,2024-10-08T13:00:48.925268
5c25-48ff-b07d,andreablevins,76c82190c965,9fd1b7a6d615,Julie,Moore,M,1993-04-22,English,2024-11-03T21:43:49.149844
daae-448d-af0a,maloneanne,74e7b4de2591,bd26e7bd6713,Cameron,Turner,Male,1994-06-03,Kinyarwanda,2024-12-20T04:04:07.748259
803f-41de-9793,moonjames,0661890c47a0,5b59863b55d9,Leah,Huang,Prefer Not to Say,1935-08-03,English,2024-11-02T20:57:31.554944
c6b7-4f1f-b49f,wstevens,2103b712f4d5,4d0951d6f56b,Peter,Sims,f ,1935-05-30,Luganda,2025-03-24T12:22:20.038020
d227-4743-addf,paul16,f592a33429cf,ecaf16089bdb,Nathan,Gaines, Female ,1950-05-01,English,2024-07-13T21:42:18.702610
17c4-4ca1-8d1e,fcarroll,0be39dad79e5,491a11010ba4,Jason,Rodriguez, m ,1980-03-27,Kinyarwanda,2024-07-22T17:36:52.125909
742d-4882-a2fe,thomasrachel,e62e64484b81,f7e13d102cc0,Rebecca,Weaver,Prefer Not to Say,2003-11-13,Swahili,2024-11-09T09:34:00.228199
127d-4e6b-b656,dwhite,a4a8ade4eb1e,73da9e110239,Blake,Brown,M,1976-12-11,Luganda,2025-04-12T06:21:21.442078
b119-4460-9c8f,annette01,87f52f00f943,6168e99116a7,Samantha,Stephens,Female,1970-09-29,Swahili,2025-04-22T17:17:23.741521
2470-48dd-a311,heatherodom,ad77e222611e,93b99083a505,Katherine,Hill,f ,1975-12-02,English,2024-10-18T17:42:28.603527
5e83-482e-bcb6,william19,bafad238ac58,42690a1726b7,Erica,Evans,F,10/22/2007,English,2024-11-30T09:23:14.041516
d17b-4d6f-afb6,tammychang,53e79322a03e,0c3e0884ddef,Matthew,Henderson,Prefer Not to Say,1974-02-12,English,2025-04-19T16:29:03.555584
5a57-498c-b23e,gavin90,4c9e64936a8e,0ae071018cfb,Aaron,Curtis,Male,1940-08-23,English,2024-07-09T14:13:53.401962
229c-44b3-9c2b,robert50,35a0566f8af6,85018846ee31,Patrick,Deleon,Female,1982-06-21,English,2024-05-25T20:23:16.701399
15db-493e-b597,hansentiffany,77e47963f5bc,a5c5972e462f,Joseph,Ramirez,M,1995-03-25,Swahili,2024-11-08T18:40:08.737345
6a92-41d7-b97d,denise30,e403b65519f8,f31577d7610b,Jason,Goodwin,Male,1971-02-22,English,2024-12-08T15:02:37.403198
6f3f-4878-9589,kingdenise,b39b306759b9,3b90c47f781b,Douglas,Jones, Female ,1966-10-07,Swahili,2024-08-18T13:28:32.566218
a626-40cd-801d,qmoore,4dfb768a9c0c,6da710dbf964,Linda,Mckenzie, Female ,1998-12-14,Kinyarwanda,2025-03-19T22:27:22.563946
69aa-4278-b4ea,ctorres,f351276c8395,723648ac6d35,Kimberly,Thompson,M,1935-08-20,Swahili,2024-08-27T07:55:47.575702
e221-476b-b078,jberry,85cca9ad8679,1915ecbe32e6,Tara,Carpenter, m ,1937-04-27,English,2024-11-29T07:09:36.526793
0cf1-4058-9569,stephanieestes,ab23f0c0b541,35dbe5242935,Sara,Walker,M,1986-02-17,Swahili,2024-12-16T01:51:57.231955
317f-4ee9-9f6c,hawkinsbenjamin,5aa4b332d98a,dff5e60d01ea,Mathew,Smith,Female,1954-04-06,Kinyarwanda,2025-01-17T16:54:21.660244
5480-41b7-9445,curtis23,d3236e24e242,d214df10960c,Krista,Mckinney,f ,1977-08-05,English,2024-11-25T01:49:39.525763
fa95-4695-bb29,ryang,bcc014ffdec0,bba10a2bdcf5,Kevin,Barton,Male,1980-10-13,English,2024-12-11T20:32:29.739316
d147-47e3-bda9,weaverkyle,55b645c4f412,4bc0ea4a5dc2,David,Hernandez, Female ,1960-04-07,English,2024-08-14T08:12:52.379087
aaba-43a3-8421,yangrobert,5c611961ac82,05406f9f2ca9,Richard,Chambers, m ,1947-05-04,English,2025-01-03T13:12:55.460156
96be-4ff7-8324,jeffreydixon,b8ffb0395922,db92d8521172,Christian,Gilmore,Female,1994-11-18,Swahili,2025-03-26T20:51:08.597642
9445-4a7a-8822,nicholas49,b88575a92042,4900c49734ee,Christopher,Garrett,M,1999-05-08,English,2024-07-14T00:47:06.636608
1ce9-412c-9d08,andrea81,c95dcddcb43c,0e3a17936b62,Alexis,Jacobs,M,1996-08-12,English,2024-08-24T06:09:34.396878
3410-4f71-a523,nicholschad,8e317c384abe,1401b5ef260a,Steven,Baker,Male,1987-08-24,English,2025-04-28T16:48:03.600107
82b9-49f1-9924,andrewstafford,510ee72d7a5b,e92a6a4bbd8e,Ashley,Lynch, Female ,1980-07-24,Swahili,2025-01-15T22:54:47.628197
cf71-4503-b5f0,jonathanbarker,bb5c4549f8a3,d06b5e23a383,Kevin,Johnson, Female ,1972-02-08,Luganda,2024-12-09T11:37:31.596769
a424-4362-8fd7,courtney23,3251d3476ea0,2d8d5e6539db,Jason,Mcdonald,M,1961-11-19,English,2024-06-03T08:53:58.611328
a7fa-46cd-9775,lindsey12,c2d439c5f1f4,759d2d7e738e,Richard,Galloway, Female ,1997-02-27,French,2024-06-28T09:17:07.670582
66d2-441a-ba87,paulshane,e5395398ae3a,fecf8a928a72,Jessica,Mitchell,M,1935-07-14,Swahili,2024-07-02T04:53:49.352771
b9c8-488e-867d,kimberly51,4d4bc68af2d6,a0e7e30a4062,Dave,Jones, m ,1997-05-01,Luganda,2025-02-22T17:10:12.984188
